run_id,task_id,graph_id,size_stratum,m,dilution_score,optimizer,objective,alpha,depth,seed,nfev_budget,actual_nfev,scipy_reported_nfev,nfev_accounting_match,nit,success,status,message,termination_reason,wall_time_s,initial_parameters,terminal_parameters,objective_value,mean_energy,P_feas,P_opt,P_opt_given_feas,G_feas
a1-edea11cd7743c6ae4bb6,task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,S2,10,2.4082399653118496,COBYLA,O0,0.1,3,1103,120,120,120.0,True,85,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,0.28680844884365797,"[1.4361119332668082, 4.6766136583430296, 3.6575967546865438, 0.554097077555417, 2.658092015317178, 1.6434959053105886]","[1.320969379184287, 4.470368369986321, 4.302927674230475, 0.9175744394062815, 3.1161710756368945, 1.679404083488565]",1.446183572354734,1.446183572354734,0.0049589867246036855,0.0036984600067992593,0.7458096204310437,0.10363291098164841
a1-ee09ed91761759109662,task-v2-69173fedcdae,g-8a16a856f5377a40,S3,13,3.0682919036174985,Nelder-Mead,O0,0.1,2,2207,120,120,120.0,True,71,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,0.36029808688908815,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[1.8514479991901056, 4.374765003639944, 2.2716404156566536, 0.1119783548229106]",1.6793096347888183,1.6793096347888183,0.01536167741433267,0.004201192460792927,0.27348526775293125,1.2547305445742785
a1-ee2e7c0f5937aa8de596,task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,S4,16,4.339358675904037,Nelder-Mead,O3,0.1,2,3301,120,120,120.0,True,71,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,3.885344920679927,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[6.781481773105227, 4.906830918687698, 2.9264383863615784, -0.3946133363207358]",0.9278217017900788,1.7991013084940202,0.013626744598187003,0.006856777047096661,0.5031852617248682,2.4737507920536284
a1-ee3abe8a70779c364924,task-v2-3cd2eda112d3,g-6aa6775bed3bc2cc,S2,10,2.533178701920149,SLSQP,O0,0.1,2,3301,120,104,104.0,True,19,True,0.0,Optimization terminated successfully,EARLY_CONVERGENCE,0.07378457486629486,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[0.8538217908208682, 1.2051966025030145, 0.2778026657492595, 2.233601068893713]",1.3788011580195005,1.3788011580195005,0.0047192090831541375,0.003189214688268949,0.675794318936469,0.2070479209771392
a1-ee430cb0750fdbec3db8,task-v2-5b5a3995de2b,g-bd62d2d752385cc7,S4,16,4.11750992628768,Nelder-Mead,O3,0.1,2,2207,120,120,120.0,True,70,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,3.4399354439228773,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[4.031489233966267, 3.1350605519163413, 2.237237621204859, 0.27269504106206954]",1.057800836616693,2.0628142503703994,0.004443899245106636,0.0009931949728696102,0.22349628515166245,1.765274130069054
a1-ee4d528ea4b8c24af959,task-v2-8792ce3c54d5,g-a712031e7959d564,S3,13,3.9133899436317554,COBYLA,O0,0.1,3,3301,120,120,120.0,True,93,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,0.6383255673572421,"[2.8746040698350956, 3.2295534178963874, 2.6762166453631315, 0.4324890662459698, 2.8286472419409745, 2.8565676468058108]","[3.077870281980398, 3.387295249375587, 2.563322254388754, 0.8284958949445589, 3.133917579384638, 2.089489420230208]",1.4291305822329932,1.4291305822329932,0.0001978877714582066,0.0001978877714582066,1.0,0.20980890129287547
a1-ee624a8134ab4577e068,task-v2-a2561503b5d0,g-bd62d2d752385cc7,S4,16,4.515449934959718,SLSQP,O3,0.1,3,3301,120,120,,True,16,False,,strict objective-evaluation budget 120 reached,EVALUATION_BUDGET_EXHAUSTED,5.6263886680826545,"[2.8746040698350956, 3.2295534178963874, 2.6762166453631315, 0.4324890662459698, 2.8286472419409745, 2.8565676468058108]","[3.576897090572994, 3.960939544130926, 3.338684738059319, -0.27951043099939454, 3.134325330868156, 2.695781823144583]",0.9582302038668279,1.6126190596501329,0.00946302903010646,0.005480273879289476,0.5791247032904666,2.491480107355156
a1-ee6590318c675a4cd7fe,task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,S4,16,3.8622374211843744,SLSQP,O3,0.1,3,2207,120,120,,True,15,False,,strict objective-evaluation budget 120 reached,EVALUATION_BUDGET_EXHAUSTED,5.896065847016871,"[4.119365739193051, 4.0465795222369225, 3.073929981122659, 0.28561357469155796, 1.0467419303334264, 1.2456798648809793]","[11.345718772963707, 29.120347611959623, 28.191360140958704, -1.3306045768557255, 0.18047342511669784, 1.891747901333426]",1.7694044824885151,2.719407860187493,3.2586078084148694e-05,6.80609120168257e-06,0.20886500008091963,-0.6247304849631663
a1-ee7eeb6d6d100f27ee60,task-v2-e243a3cd3e64,g-bd62d2d752385cc7,S4,16,3.9133899436317554,COBYLA,O3,0.1,2,1103,120,120,120.0,True,95,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,5.047739912755787,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[2.671129969008207, 5.140265177085119, 3.1457108601410266, -0.5759956083597352]",0.9177999698287349,1.4495817706025789,0.015107532712084024,0.003528237375401506,0.23354160091140386,2.092583486923734
a1-eef8c2a3ac8679695997,task-v2-3cd2eda112d3,g-6aa6775bed3bc2cc,S2,10,2.533178701920149,SLSQP,O3,0.1,2,3301,120,120,,True,21,False,,strict objective-evaluation budget 120 reached,EVALUATION_BUDGET_EXHAUSTED,0.08825318142771721,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[5.430555535103213, 6.996852887404738, 1.8286376663897534, -0.522389377339299]",0.5587746206177829,1.583965099146866,0.05546834192105284,0.037706300326273,0.6797805562664869,1.2772238859114808
a1-ef0b540ddda9defc4184,task-v2-69173fedcdae,g-8a16a856f5377a40,S3,13,3.0682919036174985,Nelder-Mead,O3,0.1,2,3301,120,120,120.0,True,68,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,0.3361930288374424,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[12.116705039746606, 4.650180378780602, 2.212206713875557, 0.4130449883645796]",0.7024112600058088,1.7562090618286508,0.038502318933618634,0.016064267647569522,0.41722857460262913,1.6537787907817356
a1-ef131e89cc5608aecbb4,task-v2-8f4071cbe937,g-8a16a856f5377a40,S3,13,3.612359947967774,Nelder-Mead,O3,0.1,2,2207,120,120,120.0,True,73,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,0.28559213131666183,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[7.1144838998289455, 4.740766296431365, 2.5937290812768787, 0.18293969974047983]",0.7054675145959594,1.6788951867166881,0.037371287477225804,0.019424414200162127,0.5197683973826012,2.184898007942729
a1-ef3231567ba245d4d7cd,task-v2-4968f3a685c2,g-8a16a856f5377a40,S3,13,3.9133899436317554,COBYLA,O0,0.1,3,3301,120,120,120.0,True,86,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,0.635521775111556,"[2.8746040698350956, 3.2295534178963874, 2.6762166453631315, 0.4324890662459698, 2.8286472419409745, 2.8565676468058108]","[2.934946975270103, 3.589966920548124, 2.4975331359452855, 0.8050557498019791, 2.771484946844354, 2.376861489183783]",1.5029776328868496,1.5029776328868496,0.000524701011233643,0.000524701011233643,1.0,0.6333018448279368
a1-ef4b97754cb8fbf14f39,task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,S5,19,4.816479930623699,COBYLA,O0,0.1,3,1103,120,120,120.0,True,89,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,125.9074551993981,"[1.4361119332668082, 4.6766136583430296, 3.6575967546865438, 0.554097077555417, 2.658092015317178, 1.6434959053105886]","[1.725238709234034, 4.346306911020549, 4.468499421123316, 0.3913031302738733, 3.1454525012657673, 2.347846675057277]",1.318465089404312,1.318465089404312,0.006404710947946156,0.0024720819608213735,0.3859786930141029,2.6229794649316225
a1-ef4fb34a0055d7fffa4f,task-v2-0c6c4504c3d3,g-8a16a856f5377a40,S3,13,3.2144199392957367,COBYLA,O3,0.1,2,3301,120,120,120.0,True,95,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,0.4757959181442857,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[4.34813949167682, 3.7017588970702757, 2.4589616176858606, 0.2528880254045482]",0.9094569698917839,1.9240445284656333,0.019401737284108607,0.001724370040609895,0.08887709463122541,1.5022605588713849
a1-efab197b7f6fed6b53b0,task-v2-5de325b6f026,g-8a16a856f5377a40,S3,13,3.436268688912093,Nelder-Mead,O0,0.1,2,2207,120,120,120.0,True,72,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,0.2858207281678915,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[6.773265495295167, 4.482981221683733, 2.3997807732185947, 0.059141935926900646]",1.5041400662972157,1.5041400662972157,0.015295793703199093,0.00977839399431496,0.639286472088717,1.62084070648491
a1-efbca942b222061f64f3,task-v2-4e78b3f98433,g-553bb3c5ba0f2136,S1,7,2.1072099696478683,Nelder-Mead,O3,0.1,2,1103,120,120,120.0,True,71,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,0.04109445121139288,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[1.460542371192239, 3.8984115972957687, 1.2051685628441202, 1.404246554752172]",0.3531466182631665,1.9361621979632169,0.07152180152172535,0.07152180152172535,1.0,0.9616484147686528
a1-efcb7c4d643606b6b8b9,task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,S4,16,4.339358675904037,COBYLA,O3,0.1,3,1103,120,120,120.0,True,91,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,5.881107293069363,"[1.4361119332668082, 4.6766136583430296, 3.6575967546865438, 0.554097077555417, 2.658092015317178, 1.6434959053105886]","[1.7581100801022063, 4.952223694743739, 3.674322159926162, 0.14968338367530706, 3.0238718484525764, 2.6545884539673223]",0.9531543117350011,1.8176842252334555,0.010785049738129977,0.005414636895965901,0.5020502480227548,2.372180828211917
a1-efe6e8bb65a2b859a5ff,task-v2-3f363bac5736,g-60667963f6db3f1b,S2,10,3.010299956639812,SLSQP,O0,0.1,3,3301,120,120,,True,16,False,,strict objective-evaluation budget 120 reached,EVALUATION_BUDGET_EXHAUSTED,0.10400052554905415,"[2.8746040698350956, 3.2295534178963874, 2.6762166453631315, 0.4324890662459698, 2.8286472419409745, 2.8565676468058108]","[1.6130542895929352, 5.152554640249883, 0.47615465906115373, 0.7341876261527448, 2.8629913884168476, 2.365088081490493]",1.7545520166227775,1.7545520166227775,0.000373432648226955,0.000373432648226955,1.0,-0.4174877588714493
a1-f014685d06f8cd96f5ed,task-v2-526a936f38d9,g-e0c69f84d376b633,S5,19,5.11750992628768,COBYLA,O0,0.1,2,2207,120,120,120.0,True,94,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,80.60809168592095,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.132101179038164, 4.407363208496286, 3.7443593500203463, -1.16061639942393]",1.4779105561348584,1.4779105561348584,0.0028264332420989908,0.0006660585742211705,0.23565338968577096,2.568748658546079
a1-f02123d63e274dc865fc,task-v2-69173fedcdae,g-8a16a856f5377a40,S3,13,3.0682919036174985,SLSQP,O0,0.1,2,3301,120,120,,True,21,False,,strict objective-evaluation budget 120 reached,EVALUATION_BUDGET_EXHAUSTED,0.36214743833988905,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[0.7074908829912415, 6.965867656188464, 2.887375806561566, -0.5949295755554181]",1.240275628989647,1.240275628989647,0.0458649989581178,0.015041606402974318,0.3279539244448637,1.729773291595559
a1-f03b0a16374f8300020f,task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,S4,16,3.8622374211843744,SLSQP,O0,0.1,3,1103,120,120,,True,16,False,,strict objective-evaluation budget 120 reached,EVALUATION_BUDGET_EXHAUSTED,6.540750249288976,"[1.4361119332668082, 4.6766136583430296, 3.6575967546865438, 0.554097077555417, 2.658092015317178, 1.6434959053105886]","[-0.1523708406187821, 6.399525631417859, 6.650048840520275, 0.08527016117300154, 3.93405105388705, 1.9293071064998188]",1.2372417080506213,1.2372417080506213,0.0013472889015354306,0.00023503793509794128,0.17445251336226517,0.99169815342517
a1-f04bca88ef1a55932e8d,task-v2-7133b996bac7,g-a87f1b9ac089cc45,S5,19,5.24244866289598,Nelder-Mead,O3,0.1,2,3301,120,120,120.0,True,77,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,87.57889290060848,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[13.214598710873503, 3.20253155785608, 2.6044425400370947, -0.1450899287090056]",0.8685876524864723,1.9221971601872092,0.017628555177042468,0.010198304236624108,0.578510498120985,3.4886653822088634
a1-f0654f9bf073f1a0a4d5,task-v2-5f165c277bb9,g-e0c69f84d376b633,S5,19,4.816479930623699,COBYLA,O0,0.1,3,3301,120,120,120.0,True,86,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,128.65238644741476,"[2.8746040698350956, 3.2295534178963874, 2.6762166453631315, 0.4324890662459698, 2.8286472419409745, 2.8565676468058108]","[3.3036718935248808, 3.957011722730881, 2.5607458910508805, 0.7360946248989917, 3.1360354396369994, 2.1352006908474452]",1.2803742978982493,1.2803742978982493,0.0023715539832926914,0.0005112460589618384,0.21557428697111874,2.191512945497862
a1-f0a7c6d333ecb1a80613,task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,S4,16,4.339358675904037,Nelder-Mead,O3,0.1,3,2207,120,120,120.0,True,76,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,5.565759371966124,"[4.119365739193051, 4.0465795222369225, 3.073929981122659, 0.28561357469155796, 1.0467419303334264, 1.2456798648809793]","[8.993270138745723, 4.028177237204593, 1.4572569033811043, -0.11127304680650066, 1.5545358689179616, 1.1417706016428555]",0.9289626066139578,1.9536673431207725,0.013876701258966607,0.006920676983715634,0.49872637989116836,2.481644914696152
a1-f0cfd4c46ba440bb5438,task-v2-ce7fc44fc7b5,g-548c8c6335dd2a2e,S1,7,1.630088714928206,COBYLA,O3,0.1,2,1103,120,120,120.0,True,93,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,0.2099597891792655,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[3.0631289886545634, 4.66696465184627, 1.133360267114624, 0.16165128421418515]",0.436672485123233,2.173257395519583,0.0694380058911663,0.014652311353203556,0.21101284757757682,0.47168595528071505
a1-f0e62f6b7545191254c2,task-v2-0b71cbcaebc2,g-3ff7063ef9ea5cfb,S4,16,4.339358675904037,COBYLA,O3,0.1,2,2207,120,120,120.0,True,93,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,4.09591247420758,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[4.78786387414849, 4.918382878510055, 2.991255012235065, -0.48553743975880165]",0.9519516323999708,1.7626475533081243,0.010798667615249027,0.005468134594560041,0.5063712292466871,2.372728849627874
a1-f102c8609107679e8045,task-v2-c95d7e1ff6e7,g-a87f1b9ac089cc45,S5,19,4.816479930623699,Nelder-Mead,O3,0.1,3,2207,120,120,120.0,True,73,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,126.19685873761773,"[4.119365739193051, 4.0465795222369225, 3.073929981122659, 0.28561357469155796, 1.0467419303334264, 1.2456798648809793]","[7.688645306904332, 6.872629517870683, -2.805482971918431, 0.0693963341917668, 0.5339990955577023, 1.9899073177772748]",0.8779233288798034,1.40214693478187,0.01733192882742677,0.005774974640652009,0.33319861269643847,3.0553268275842775
a1-f103a8434a3c98b595df,task-v2-7d4ec5aed494,g-a87f1b9ac089cc45,S5,19,5.418539921951662,SLSQP,O3,0.1,2,1103,120,120,,True,21,False,,strict objective-evaluation budget 120 reached,EVALUATION_BUDGET_EXHAUSTED,84.68281388003379,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[13.104310092895453, 3.8236224637878, 2.393274281874598, -3.051439252060896]",1.01314543621624,1.532390811988936,0.0027136228998187076,0.002336536295273056,0.8610394227691535,2.8520894174836684
a1-f10957c7a31b4ed4cd11,task-v2-f83834022ee2,g-553bb3c5ba0f2136,S1,7,1.806179973983887,Nelder-Mead,O3,0.1,2,1103,120,120,120.0,True,68,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,0.04474687483161688,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[5.30205685210051, 0.6310005874296905, 2.714312818388727, -0.1719390772684578]",0.04855117256132726,1.562623990915057,0.17242979322038282,0.0912299579862928,0.5290846569055014,1.042792281373469
a1-f11d7c95fc2f0969adbf,task-v2-3f11ce371857,g-3ff7063ef9ea5cfb,S4,16,4.816479930623699,SLSQP,O3,0.1,3,3301,120,120,,True,15,False,,strict objective-evaluation budget 120 reached,EVALUATION_BUDGET_EXHAUSTED,6.18268508464098,"[2.8746040698350956, 3.2295534178963874, 2.6762166453631315, 0.4324890662459698, 2.8286472419409745, 2.8565676468058108]","[3.0131085049867705, 3.512560978203104, 2.8468493991896224, -0.19032369881167815, 3.1918345511378075, 2.572981549140176]",1.011309827234837,1.9045011933212088,0.004141698436911884,0.004141698436911884,1.0,2.43365840471929
a1-f12ad4bc06346367220e,task-v2-5b5a3995de2b,g-bd62d2d752385cc7,S4,16,4.11750992628768,COBYLA,O0,0.1,2,3301,120,120,120.0,True,94,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,3.9349437467753887,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[4.4082274347198585, 2.0263072472344175, 2.163419362077183, -0.10604406868630237]",1.857453031320061,1.857453031320061,0.002234203528730289,0.0005201287302748793,0.2328027521156372,1.466632659694963
a1-f13a31ce22b459fee9d9,task-v2-ac528a9510be,g-a712031e7959d564,S3,13,3.311329952303793,COBYLA,O0,0.1,2,2207,120,120,120.0,True,95,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,0.4347633793950081,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.440467180000222, 4.1138568211254585, 2.448648434284922, 0.14549171983807047]",1.4959015131892535,1.4959015131892535,0.040384425368751656,0.008321825840479507,0.20606522847589417,1.9175438599753742
a1-f13b498cb51bdaa9f9cf,task-v2-6e79cb6720c5,g-e0c69f84d376b633,S5,19,5.24244866289598,Nelder-Mead,O3,0.1,3,3301,120,120,120.0,True,73,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,127.30944050941616,"[2.8746040698350956, 3.2295534178963874, 2.6762166453631315, 0.4324890662459698, 2.8286472419409745, 2.8565676468058108]","[5.176235256912976, 2.571581635703473, 6.393159645934519, 0.10149234192281537, 2.804023083484341, 2.7832861652167082]",0.9519101278131329,1.9000671697586102,0.00982056449383458,0.0037370105616410998,0.3805290993188041,3.234585114991626
a1-f142347ae3da54efa5cb,task-v2-ac528a9510be,g-a712031e7959d564,S3,13,3.311329952303793,COBYLA,O3,0.1,3,2207,120,120,120.0,True,88,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,0.6819774704053998,"[4.119365739193051, 4.0465795222369225, 3.073929981122659, 0.28561357469155796, 1.0467419303334264, 1.2456798648809793]","[4.587182256498061, 4.206489173103387, 3.0453007799204306, -0.2402301696810878, 1.2229533287029848, 1.513375128044329]",0.5604553866172014,1.8052036284842203,0.049597361707264365,0.016702359350556504,0.33675902861805174,2.0067885274542516
a1-f1b98a05e8c97f17d2e4,task-v2-e243a3cd3e64,g-bd62d2d752385cc7,S4,16,3.9133899436317554,SLSQP,O0,0.1,2,3301,120,107,107.0,True,20,True,0.0,Optimization terminated successfully,EARLY_CONVERGENCE,4.086046657525003,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[2.7304128722411147, 4.394371484112872, 2.209744820186872, 0.08434992780562696]",1.8899470988909615,1.8899470988909615,0.00331270735414019,0.0008564177192611333,0.25852501525400085,1.4335730154643072
a1-f1ba4e86090b84d788c2,task-v2-6e79cb6720c5,g-e0c69f84d376b633,S5,19,5.24244866289598,COBYLA,O3,0.1,3,2207,120,120,120.0,True,94,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,127.34136145375669,"[4.119365739193051, 4.0465795222369225, 3.073929981122659, 0.28561357469155796, 1.0467419303334264, 1.2456798648809793]","[4.779264926155503, 4.6379673621537005, 2.9972470066863397, -0.040459233797053414, 1.0067589389724718, 1.5479171084708754]",0.9716234863426663,1.820861755651415,0.008223968554450782,0.0031787337750478185,0.38652066262187973,3.1575301039617463
a1-f1c7feda1b9720768f4f,task-v2-8c0a098a6f8b,g-a712031e7959d564,S3,13,3.0682919036174985,COBYLA,O3,0.1,2,3301,120,120,120.0,True,96,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,0.6215937044471502,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[2.716362657983864, 3.441347430078439, 2.487723577029477, 0.2022714011009283]",0.8139936201707471,1.9092517088135232,0.028063719958206283,0.0023694203947811684,0.08443001848328777,1.516437141594333
a1-f274004f54d17f1723b7,task-v2-ef23e17da545,g-a712031e7959d564,S3,13,3.436268688912093,COBYLA,O0,0.1,2,3301,120,120,120.0,True,97,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,0.4786221347749233,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[4.573713023737281, 3.6527514778216927, 2.4176599920506545, 0.12555934790822046]",1.67787705027677,1.67787705027677,0.011499434628435692,0.006397143665889855,0.5563007115211611,1.4969451776320999
a1-f289d570926d4a36dd9d,task-v2-0c6c4504c3d3,g-8a16a856f5377a40,S3,13,3.2144199392957367,COBYLA,O0,0.1,2,3301,120,120,120.0,True,96,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,0.5652205338701606,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[4.682520762140636, 3.7727702361868074, 2.3939969688174934, 0.13513522437158001]",1.7271813602278852,1.7271813602278852,0.013589359410930223,0.00127691285006423,0.09396416795313992,1.3476189242949559
a1-f28a5c43491381351bf3,task-v2-d7382a83ef13,g-548c8c6335dd2a2e,S1,7,1.806179973983887,SLSQP,O3,0.1,3,3301,120,40,40.0,True,5,True,0.0,Optimization terminated successfully,EARLY_CONVERGENCE,0.030062426812946796,"[2.8746040698350956, 3.2295534178963874, 2.6762166453631315, 0.4324890662459698, 2.8286472419409745, 2.8565676468058108]","[2.775587956497526, 3.298095464822323, 2.58407967779677, -0.05879437554814489, 2.6935320023427494, 2.751050179377024]",0.023255813953488372,1.8316454889357523,0.12983060948296116,0.10175892991148021,0.7837822707351224,0.9195570698561563
a1-f2a4960db11f57375da4,task-v2-780e1209d403,g-e0c69f84d376b633,S5,19,4.640388671568018,Nelder-Mead,O0,0.1,2,3301,120,120,120.0,True,71,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,85.2446139100939,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[7.482667626150855, 2.8049188530866713, 2.3725102673633116, 0.1758351640169355]",1.4857381344650786,1.4857381344650786,0.019601801439789863,0.0032773240295703616,0.1671950427432498,2.9326846571800655
a1-f2b0448218d2f8e84671,task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,S5,19,5.11750992628768,Nelder-Mead,O3,0.1,3,3301,120,120,120.0,True,72,False,1.0,Maximum number of function evaluations has been exceeded.,EVALUATION_BUDGET_EXHAUSTED,115.49897149018943,"[2.8746040698350956, 3.2295534178963874, 2.6762166453631315, 0.4324890662459698, 2.8286472419409745, 2.8565676468058108]","[7.133986254551689, 6.572553540693338, 3.944271694346348, -0.17929236403152038, 2.9102000977883753, 2.8771634392411896]",0.8230644068956939,1.9266149239687609,0.024253994664945065,0.009604001846425785,0.39597608472746554,3.5022932039916497
a1-f2caca54347ead248087,task-v2-ac528a9510be,g-a712031e7959d564,S3,13,3.311329952303793,COBYLA,O0,0.1,3,3301,120,120,120.0,True,93,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,0.5925652608275414,"[2.8746040698350956, 3.2295534178963874, 2.6762166453631315, 0.4324890662459698, 2.8286472419409745, 2.8565676468058108]","[2.7596773819596634, 3.7512810229374325, 2.391069221669121, 0.853551031216194, 2.7482247754073614, 2.3788634959096178]",1.4598028559646656,1.4598028559646656,0.0014094201629007484,0.00032407176101697616,0.22993268405497994,0.4603704324449621
a1-f315c861c7407e282cc3,task-v2-f6d986d24578,g-bd62d2d752385cc7,S4,16,4.339358675904037,SLSQP,O0,0.1,2,2207,120,112,112.0,True,22,True,0.0,Optimization terminated successfully,EARLY_CONVERGENCE,3.568363000638783,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[6.4265469645489794, 8.765834534397756, 3.9709528346199945, -1.2050766228506873]",1.2871661056539165,1.2871661056539165,0.0037964765432208277,0.003137797207430464,0.8265024613502399,1.9187393968093382
a1-f32e37372e73c9052faf,task-v2-3f363bac5736,g-60667963f6db3f1b,S2,10,3.010299956639812,COBYLA,O3,0.1,2,3301,120,120,120.0,True,94,False,3.0,Return from COBYLA because the objective function has been evaluated MAXFUN times.,EVALUATION_BUDGET_EXHAUSTED,0.28193699661642313,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[2.5263536859982034, 3.746130794255618, 1.8089916321747426, 0.6476139995304374]",1.1450652192199697,2.363281804135599,0.0021815494222714926,0.0021815494222714926,1.0,0.34906501287012864
