run_id,evidence_identity,task_id,base_graph_id,base_instance_id,size_stratum,stress_level,n_edges,dilution_score,feasible_state_fraction,optimizer_seed,objective_id,objective_definition,depth,optimizer,eval_budget,initial_parameters,terminal_parameters,objective_start,objective_final,objective_improvement,p_feas,p_opt,p_opt_given_feasible,log_feasibility_gain,nfev,runtime_s,optimizer_status,optimizer_message,numerically_valid,execution_status,failure_reason,selected_for_p3,config_sha256,raw_statevector_persisted,peak_memory_mb
phase2-p2-7cb8395d99a0f178de10,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-5ae92cb9d249,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D1,19,5.719569917615643,1.9073486328125e-06,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[5.314911567259164, 5.072366983376634, 3.676522313266708, 2.0438846034934324]",3.151698757882441,1.7064432677542474,1.4452554901281935,0.0011929614938733,0.0011929614938733,1.0,2.7961963434584707,120,132.83731708489358,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,278.44921875
phase2-p2-d4b56d711fa9f56f5666,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-5ae92cb9d249,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D1,19,5.719569917615643,1.9073486328125e-06,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.825185355155263, 4.54225011575831, 3.667621133264908, -1.1263658299642485]",2.908579409583466,1.7287502237895995,1.1798291857938663,0.0012906587302826,0.0012906587302826,1.0,2.830381341022236,120,110.71370586380364,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,278.44921875
phase2-p2-ef2dc1000140b00e80e6,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-5ae92cb9d249,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D1,19,5.719569917615643,1.9073486328125e-06,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[5.8484051280360045, 3.694310433696965, 3.556857452046058, -1.0849101501603564]",3.048890746057056,1.8053580420375392,1.243532704019516,0.0013457120868236,0.0013457120868236,1.0,2.8485220707585963,120,111.2045169994235,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,278.68359375
phase2-p2-cc120e63ad5164adb76f,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-dcffea5b9a3e,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D2,19,5.418539921951662,3.814697265625e-06,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[4.234815543899286, 5.26949823062683, 0.4713666232121749, 2.130724755523574]",3.126437577876381,1.6986615938969212,1.42777598397946,0.0018412209075885,0.0012579676177278,0.6832247084221029,2.6836458197393047,120,131.18022258393466,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,277.8125
phase2-p2-d98a9d9958191cf8ecff,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-dcffea5b9a3e,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D2,19,5.418539921951662,3.814697265625e-06,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.938713250179306, 4.440603942345563, 3.6190692683563186, -1.082146240079054]",2.892022258371305,1.6610415380831047,1.2309807202882004,0.0020954824310889,0.001433184990768,0.6839403516369411,2.739823945931782,120,110.13596572261304,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,277.8125
phase2-p2-5e72d03a9012ba6511d7,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-dcffea5b9a3e,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D2,19,5.418539921951662,3.814697265625e-06,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[5.35846508752646, 4.179963760762568, 3.577497856510104, -1.0610548913615154]",3.027894207155644,1.7218044651294184,1.3060897420262252,0.0019910695724613,0.0013484534989212,0.6772508191435672,2.7176263574728745,120,110.5389930801466,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,277.92578125
phase2-p2-66e85bcf4b0cf010f668,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-004cf44adcd0,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D3,19,5.24244866289598,5.7220458984375e-06,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[8.265497849576485, 1.2817036607665904, -0.6545361617473718, 2.9798034089220407]",3.0977414266723216,1.6531656061126037,1.444575820559718,0.0069277231426043,0.0036370084438182,0.5249933302691044,3.0830391862410487,120,137.15749306511134,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,278.14453125
phase2-p2-4612277b89e13c084fbe,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-004cf44adcd0,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D3,19,5.24244866289598,5.7220458984375e-06,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.875912879472009, 4.983567031710871, 3.696923868586441, -1.1014422259144891]",2.8733300351906665,1.5600755924777785,1.3132544427128885,0.0021516625053163,0.0013173628470021,0.6122534755089286,2.575222814846961,120,110.95613811723888,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,278.28125
phase2-p2-7ea09238b69386958542,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-004cf44adcd0,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D3,19,5.24244866289598,5.7220458984375e-06,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[5.463003925337673, 4.72436513076687, 3.7032628586144036, -1.120332338328697]",3.0045357974809868,1.610597919742491,1.393937877738496,0.0019521424235279,0.0012103465520679,0.6200093484371126,2.5329601624438,120,109.05241088103504,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,278.42578125
phase2-p2-5f1193660634cf75c687,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-676c7042f456,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D4,19,5.11750992628768,7.62939453125e-06,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[5.740107278817922, 5.652126566377844, 0.6215584247483281, 2.0221501577206746]",3.083885381064533,1.461701994822186,1.622183386242347,0.0026279614704151,0.0010712183139951,0.4076232951109133,2.5371289198585414,120,108.42362941522153,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,278.359375
phase2-p2-51cb11ab948bbd8d76fe,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-676c7042f456,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D4,19,5.11750992628768,7.62939453125e-06,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[6.082005131550828, 4.6063441962268605, 3.6886003107780065, -1.1291112215394252]",2.864453843720998,1.540176212005968,1.32427763171503,0.0038687138466122,0.0017218278133819,0.4450646601556537,2.705076534160065,120,110.75310583226384,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,278.36328125
phase2-p2-1d1146524cf0064b6402,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-676c7042f456,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D4,19,5.11750992628768,7.62939453125e-06,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[5.039652348597829, 3.9339259710926875, 3.5240190141315844, -0.9851109463035392]",2.9936690814635067,1.6874873406651458,1.306181740798361,0.00533619523683,0.0024016635613682,0.4500704068682022,2.8447416371374814,120,109.33450160641225,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,278.37109375
phase2-p2-79df341e9afe7f762308,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-d5cf4ef0cd21,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D5,19,4.941418667231999,1.1444091796875e-05,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[5.606427410345079, 4.077677091982558, 0.4405977214153943, 2.10672441967205]",3.029103925206337,1.5336748571069083,1.495429068099429,0.0063687173115217,0.0023629659453761,0.3710269791848475,2.745470639501104,120,108.22223906312138,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,278.453125
phase2-p2-742c4d3af42f9f31df0f,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-d5cf4ef0cd21,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D5,19,4.941418667231999,1.1444091796875e-05,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.831959218923984, 4.98788067890402, 3.6997013903493907, -1.104055209974723]",2.8303315263954545,1.4334683908282648,1.3968631355671897,0.0043840502694186,0.0016025192298032,0.3655339540656787,2.5832941925454365,120,111.02619150560348,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,278.453125
phase2-p2-48ceeca3946c26e4c3cf,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-d5cf4ef0cd21,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D5,19,4.941418667231999,1.1444091796875e-05,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[5.290462785618179, 4.007134298728027, 3.4720542225037017, -0.9634985366015325]",2.9535444620972475,1.579502453510345,1.3740420085869025,0.007201675575587,0.0027195289037658,0.3776244674204406,2.798852220409188,120,110.10717847663908,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,278.5390625
phase2-p2-670953e8b62085e03510,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-6bb369c86974,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D6,19,4.816479930623699,1.52587890625e-05,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[5.381743652951795, 4.463708952570746, 0.4934218137210972, 2.0923870177223636]",3.017807804486542,1.4956726627506145,1.522135141735928,0.0060617967281524,0.0020411581185919,0.3367249365377657,2.599081299586702,120,109.70161506626756,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,277.61328125
phase2-p2-8a6c73a57f876bf2c36b,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-6bb369c86974,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D6,19,4.816479930623699,1.52587890625e-05,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.947809369246988, 4.77279853132279, 3.696116453121144, -1.0881992708150652]",2.823642195363237,1.431207309958961,1.392434885404276,0.0054912276211988,0.0018195027151095,0.3313471669040655,2.5561493769886496,120,110.5252102985978,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,277.61328125
phase2-p2-612dd97fd09764a4c849,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-6bb369c86974,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D6,19,4.816479930623699,1.52587890625e-05,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[5.451658842934391, 4.222288971653629, 3.5910988574905827, -1.0195603400182751]",2.9458633254318265,1.5169065819736969,1.4289567434581296,0.0070677871653788,0.0023960692012233,0.3390126421690238,2.665763393601428,120,111.03499526996166,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,277.69140625
phase2-p2-04a781675a43f33289ec,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-8ea177161d6a,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D7,19,4.640388671568018,2.288818359375e-05,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[3.531870448185498, 3.584738592725602, 3.4107890463478086, -0.8927868229421047]",2.771640444704444,1.604970067074356,1.1666703776300875,0.0045618992358433,0.0010840417639334,0.2376294845392547,2.29953435982989,120,113.23381140641868,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,278.03125
phase2-p2-9b0944daca77eeaa9f9d,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-8ea177161d6a,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D7,19,4.640388671568018,2.288818359375e-05,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.198521470617122, 4.156173674286265, 2.381880484933691, 0.08886681587922038]",2.6792342433756824,1.7829370095206083,0.8962972338550741,0.0054391691836407,0.0006670688544519,0.1226416814645622,2.375921239186072,120,110.15981155075131,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,278.16015625
phase2-p2-8570e034c65194448c27,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-8ea177161d6a,g-4a80ed839b63ddd7,v2-S5-b002-g-4a80ed839b63ddd7,S5,D7,19,4.640388671568018,2.288818359375e-05,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[4.166904759924527, 3.8962140234233957, 2.3406828030685323, 0.07917248812536132]",2.797878286349772,1.962518821474608,0.8353594648751632,0.0032038977293836,0.0006342125654077,0.1979503152023903,2.146067316223277,120,110.07338446192443,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,278.16015625
phase2-p2-fe215005576c9dcc9ffd,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-0880cdc8b47d,g-b9a8415aa1799cc5,v2-S5-b003-g-b9a8415aa1799cc5,S5,D1,19,5.719569917615643,1.9073486328125e-06,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[3.7052772995536287, 6.194376707880534, 0.5974769423783285, -1.0609096427095384]",3.0967373687878084,1.6798808039462176,1.4168565648415907,0.0004409149221883,0.0004409149221883,1.0,2.363924714818939,120,109.66301709599792,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,278.30859375
phase2-p2-89759344b0b54e6773af,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-0880cdc8b47d,g-b9a8415aa1799cc5,v2-S5-b003-g-b9a8415aa1799cc5,S5,D1,19,5.719569917615643,1.9073486328125e-06,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.449202403250794, 4.160426476387275, 3.5978641333507446, -1.0745668168594942]",2.8269166652414155,1.7393961539010956,1.08752051134032,0.0008551904283901,0.0008551904283901,1.0,2.6516327490579505,120,109.40345505531876,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,278.30859375
phase2-p2-e982e6669c8f1846df8c,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-0880cdc8b47d,g-b9a8415aa1799cc5,v2-S5-b003-g-b9a8415aa1799cc5,S5,D1,19,5.719569917615643,1.9073486328125e-06,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[5.606336934108245, 3.550103595955884, 2.278263322295804, 0.12735661431322884]",2.998439832410872,2.0580057095153323,0.9404341228955392,0.0002343409566125,0.0002343409566125,1.0,2.089418116056232,120,110.54115925263612,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,278.33203125
phase2-p2-63b1da48a1ee77a32a0e,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-8ac52cd83f67,g-b9a8415aa1799cc5,v2-S5-b003-g-b9a8415aa1799cc5,S5,D2,19,5.418539921951662,3.814697265625e-06,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[3.8106972354634214, 5.577658484669048, 0.5587952000590366, -1.0660861560351544]",3.060879642701148,1.6018618120735226,1.4590178306276247,0.0007392355743107,0.0005938676362292,0.8033537032939562,2.2873227802653378,120,109.60216686688364,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,277.93359375
phase2-p2-11ada573bd520799f363,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-8ac52cd83f67,g-b9a8415aa1799cc5,v2-S5-b003-g-b9a8415aa1799cc5,S5,D2,19,5.418539921951662,3.814697265625e-06,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.9463790811025, 4.565837224078374, 3.7174920736570045, -1.181176760601341]",2.8024728553071485,1.5728597193679126,1.229613135939236,0.000850034209359,0.0006869483090913,0.8081419565564266,2.3479763260623345,120,109.36936572100969,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,277.93359375
phase2-p2-428c449908fdbf263d31,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-8ac52cd83f67,g-b9a8415aa1799cc5,v2-S5-b003-g-b9a8415aa1799cc5,S5,D2,19,5.418539921951662,3.814697265625e-06,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[5.348355249552464, 3.6405436170070207, 2.2944326581847467, 0.14718394866450019]",2.9682356022963425,2.004429988962769,0.9638056133335736,0.0012529917044654,0.0010279078591287,0.8203628607160219,2.5164881176730143,120,108.75618684478104,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,277.93359375
phase2-p2-fab42e70fb5c1137ea18,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-e0ae4ea7992e,g-b9a8415aa1799cc5,v2-S5-b003-g-b9a8415aa1799cc5,S5,D3,19,5.24244866289598,5.7220458984375e-06,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[5.115713961982, 4.261399193052423, 0.5354106703697595, -1.1198140141104784]",2.982313489679199,1.5084001266626887,1.4739133630165102,0.0012733766617214,0.000832458455647,0.6537409398737204,2.3474055488051024,120,110.87147524394096,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,278.68359375
phase2-p2-e2c934735a9af3cbadb7,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-e0ae4ea7992e,g-b9a8415aa1799cc5,v2-S5-b003-g-b9a8415aa1799cc5,S5,D3,19,5.24244866289598,5.7220458984375e-06,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.7294133461031675, 4.5235304947672565, 3.7341019527440804, -1.160224184782643]",2.749854791783741,1.4577148720752628,1.292139919708478,0.0012276627911422,0.0008326231073159,0.6782180850665303,2.331527756038952,120,110.28177657164632,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,278.68359375
phase2-p2-1438e48bbc2084954d92,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-e0ae4ea7992e,g-b9a8415aa1799cc5,v2-S5-b003-g-b9a8415aa1799cc5,S5,D3,19,5.24244866289598,5.7220458984375e-06,3301,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[2.8746040698350956, 3.2295534178963874, 1.3381083226815658, 0.4324890662459698]","[4.207367036761162, 4.499980092076854, 3.572959898712471, -1.037837281858294]",2.906225573698029,1.5509763585390504,1.3552492151589788,0.0011877703790865,0.0007560007349826,0.6364872775864577,2.317181153428114,120,109.80134727898984,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,278.68359375
phase2-p2-c26c0d4d0b239dfa8de8,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-f09582cc278a,g-b9a8415aa1799cc5,v2-S5-b003-g-b9a8415aa1799cc5,S5,D4,19,5.11750992628768,7.62939453125e-06,1103,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[1.4361119332668082, 4.6766136583430296, 1.8287983773432719, 0.554097077555417]","[5.273847806086161, 3.771378066244375, 0.5014585588557293, -1.1317600884496606]",2.9638262637882247,1.5255633035542988,1.438262960233926,0.0030827748518948,0.0018008460355079,0.5841639827835879,2.606451733806839,120,110.42921513412148,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,False,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,278.42578125
phase2-p2-3da057de559153ab71ed,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-f09582cc278a,g-b9a8415aa1799cc5,v2-S5-b003-g-b9a8415aa1799cc5,S5,D4,19,5.11750992628768,7.62939453125e-06,2207,P2_MEAN_ENERGY_PREPARATION,E_theta[H_C],2,COBYLA,120,"[4.119365739193051, 4.0465795222369225, 1.5369649905613294, 0.28561357469155796]","[5.740587611429815, 4.501709156551546, 3.733565327863009, -1.1715477939116619]",2.7381750211762594,1.443006421509555,1.2951685996667044,0.00322974043302,0.0020472577937398,0.6338768815008002,2.6266775467498014,120,109.9903411483392,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,False,278.4296875
