run_id,evidence_identity,task_id,base_graph_id,base_instance_id,size_stratum,stress_level,n_edges,dilution_score,feasible_state_fraction,objective_id,objective_name,objective_definition,objective_role,depth,optimizer,eval_budget,source_p2_seed,source_p2_run_id,source_p2_objective_final,initialization_rule,initial_parameters,terminal_parameters,best_evaluated_parameters,objective_start,objective_final,objective_improvement,terminal_objective,best_evaluated_objective,mean_energy_start,mean_energy,expected_routing_component,expected_flow_penalty,expected_resource_penalty,expected_total_penalty,p_feas_start,p_feas,p_feas_change,p_opt_start,p_opt,p_opt_change,p_opt_given_feasible_start,p_opt_given_feasible,feasibility_amplification,log_feasibility_gain_start,log_feasibility_gain,expected_route_cost_given_feasible,cvar_alpha,cvar_value,cvar_cutoff_energy,cvar_tail_feasible_mass,cvar_tail_fully_feasible,cvar_fractional_cutoff_mass,strict_energy_class_separation,penalty_bound_pass,state_norm,nfev,tracked_optimizer_evaluations,total_objective_evaluations,runtime_s,peak_memory_mb,optimizer_status,optimizer_message,numerically_valid,execution_status,failure_reason,paired_analysis_eligible,config_sha256,ansatz_cost_phase_hamiltonian,raw_statevector_persisted
phase2-p3-6e1401dbee2a07bcc849,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-6dd269836f23,g-c45ecbe0242c6377,v2-S1-b003-g-c45ecbe0242c6377,S1,D1,7,2.1072099696478683,0.0078125,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,1 - P_feas(theta),MECHANISTIC_CAPACITY_CONTROL,3,COBYLA,240,2207,phase2-p2-c687afccc16d9e4ce57a,1.698823523029137,selected_p2_then_append_zero_gamma3_beta3,"[5.4840160911681926, 3.921779898007851, 0.0, 2.590006968364096, 0.17627867531941416, 0.0]","[6.010052626425302, 4.091686617000161, -0.37470299455356953, 2.7606316466849012, 0.15490786796226363, 0.12543704421956492]","[6.010052626425302, 4.091686617000161, -0.37470299455356953, 2.7606316466849012, 0.15490786796226363, 0.12543704421956492]",0.9235886661536212,0.8783885865292873,0.0452000796243338,0.8783885865292873,0.8783885865292873,1.698823523029137,1.842622778705296,0.111137877404096,1.0931025600765505,0.6383823412246493,1.7314849013011997,0.0764113338463789,0.1216114134707127,0.0452000796243338,0.0764113338463789,0.1216114134707127,0.0452000796243338,1.0,1.0,15.566260924251228,0.9903677504993964,1.1921843058900086,18.0,0.1,0.1046511627906976,0.1046511627906976,0.1,True,0.1,True,True,0.9999999999999988,240,240,241,0.6972086066380143,121.91796875,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-e2ed1924e36f4b4da3e1,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-6dd269836f23,g-c45ecbe0242c6377,v2-S1-b003-g-c45ecbe0242c6377,S1,D1,7,2.1072099696478683,0.0078125,O3,CVAR_ENERGY,exact_weighted_lowest_energy_CVaR_alpha_0.10,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,COBYLA,240,2207,phase2-p2-c687afccc16d9e4ce57a,1.698823523029137,selected_p2_then_append_zero_gamma3_beta3,"[5.4840160911681926, 3.921779898007851, 0.0, 2.590006968364096, 0.17627867531941416, 0.0]","[5.486700418244073, 3.9223616247920967, 0.0, 2.6431222274154886, 0.2139587172894438, 0.08278151176626904]","[5.486700418244073, 3.9223616247920967, 0.0, 2.6431222274154886, 0.2139587172894438, 0.08278151176626904]",0.3389464358255998,0.1046511627906976,0.2342952730349021,0.1046511627906976,0.1046511627906976,1.698823523029137,1.7691957204418498,0.1031528092069591,1.079185932361398,0.5868569788734924,1.666042911234891,0.0764113338463789,0.1010483540964656,0.0246370202500867,0.0764113338463789,0.1010483540964656,0.0246370202500867,1.0,1.0,12.934189324347608,0.9903677504993964,1.1117392136481852,18.0,0.1,0.1046511627906976,0.1046511627906976,0.1,True,0.1,True,True,0.9999999999999998,33,33,34,0.0771571593359112,121.93359375,0,Return from COBYLA because the trust region radius reaches its lower bound.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-904ba0d74369f4a4494b,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-5e0ea2a0e332,g-c45ecbe0242c6377,v2-S1-b003-g-c45ecbe0242c6377,S1,D2,7,1.806179973983887,0.015625,O0,MEAN_ENERGY,E_theta[H_C],STANDARD_BASELINE,3,COBYLA,240,1103,phase2-p2-8f8d37431c4c66dde5f3,1.548800683784426,selected_p2_then_append_zero_gamma3_beta3,"[1.369771630648272, 4.364040287023716, 0.0, 2.4807130932486285, 0.17490077342813104, 0.0]","[1.3733130263470785, 4.439752779292383, -0.01009535438030272, 2.501962821528367, 0.16876359299516325, 0.0041636609437830435]","[1.3733130263470785, 4.439752779292383, -0.01009535438030272, 2.501962821528367, 0.16876359299516325, 0.0041636609437830435]",1.548800683784426,1.5479894453101248,0.000811238474301,1.5479894453101248,1.5479894453101248,1.548800683784426,1.5479894453101248,0.1028936154474917,1.156348263932818,0.2887475659298151,1.445095829862633,0.1002110766267358,0.1043250094924206,0.0041139328656848,0.033541871276731,0.0363442874559176,0.0028024161791865,0.3347122135177443,0.3483755969229802,6.67680060751492,0.807095702022093,0.8245684068836241,16.95487320923106,0.1,0.0983120428855957,0.1046511627906976,0.1,True,0.0636557125440824,True,True,1.0000000000000009,240,240,241,0.7088015554472804,122.43359375,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-1731661f4c6ca22c2eba,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-5e0ea2a0e332,g-c45ecbe0242c6377,v2-S1-b003-g-c45ecbe0242c6377,S1,D2,7,1.806179973983887,0.015625,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,1 - P_feas(theta),MECHANISTIC_CAPACITY_CONTROL,3,COBYLA,240,1103,phase2-p2-8f8d37431c4c66dde5f3,1.548800683784426,selected_p2_then_append_zero_gamma3_beta3,"[1.369771630648272, 4.364040287023716, 0.0, 2.4807130932486285, 0.17490077342813104, 0.0]","[1.2254852339317186, 4.744427749679793, 0.03259304445778347, 2.640387702498814, 0.1272501470244967, 0.0668585110676893]","[1.2254852339317186, 4.744427749679793, 0.03259304445778347, 2.640387702498814, 0.1272501470244967, 0.0668585110676893]",0.8997889233732642,0.8806114038095139,0.0191775195637503,0.8806114038095139,0.8806114038095139,1.548800683784426,1.597268055019063,0.1149380537114157,1.1559059023321403,0.3264240989755068,1.4823300013076477,0.1002110766267358,0.1193885961904862,0.0191775195637503,0.033541871276731,0.0515087062276845,0.0179668349509535,0.3347122135177443,0.4314374058431985,7.6408701561911165,0.807095702022093,0.8831428196376244,16.705687782470402,0.1,0.0956670861230783,0.1046511627906976,0.1,True,0.0484912937723155,True,True,1.0000000000000009,240,240,241,0.7060036072507501,122.4453125,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-43a18b671103a57bcf9f,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-5e0ea2a0e332,g-c45ecbe0242c6377,v2-S1-b003-g-c45ecbe0242c6377,S1,D2,7,1.806179973983887,0.015625,O3,CVAR_ENERGY,exact_weighted_lowest_energy_CVaR_alpha_0.10,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,COBYLA,240,1103,phase2-p2-8f8d37431c4c66dde5f3,1.548800683784426,selected_p2_then_append_zero_gamma3_beta3,"[1.369771630648272, 4.364040287023716, 0.0, 2.4807130932486285, 0.17490077342813104, 0.0]","[1.1258972576251551, 4.867362999356903, -0.2899210628831925, 2.7158250994537076, 0.5201167233194195, -0.3169001687893645]","[1.1258972576251551, 4.867362999356903, -0.2899210628831925, 2.7158250994537076, 0.5201167233194195, -0.3169001687893645]",0.0988008364052213,0.0939666946087873,0.0048341417964339,0.0939666946087873,0.0939666946087873,1.548800683784426,1.6988253159520692,0.1243768648679981,1.1791620941218337,0.3952863569622374,1.574448451084071,0.1002110766267358,0.1266248365529619,0.0264137599262261,0.033541871276731,0.0612576175762859,0.0277157462995548,0.3347122135177443,0.4837725302860657,8.103989539389564,0.807095702022093,0.9086988717663008,16.548682409141804,0.1,0.0939666946087873,0.1046511627906976,0.1,True,0.038742382423714,True,True,0.9999999999999998,240,240,241,0.7290441077202559,122.4453125,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-ccc520da9857c354ee68,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-8d2ef8b298b4,g-c45ecbe0242c6377,v2-S1-b003-g-c45ecbe0242c6377,S1,D3,7,1.630088714928206,0.0234375,O0,MEAN_ENERGY,E_theta[H_C],STANDARD_BASELINE,3,COBYLA,240,2207,phase2-p2-c4b0a1805ca681baa5bf,1.1898381704826688,selected_p2_then_append_zero_gamma3_beta3,"[5.964042384466705, 4.0387473888995995, 0.0, 2.6752305759335706, 0.15211036998018967, 0.0]","[6.147263123272786, 4.202605754049188, 0.1545671298760749, 2.6818987115119652, 0.29225036891979767, -0.16106688382858741]","[6.147263123272786, 4.202605754049188, 0.1545671298760749, 2.6818987115119652, 0.29225036891979767, -0.16106688382858741]",1.1898381704826688,1.169966642511215,0.0198715279714538,1.169966642511215,1.169966642511215,1.1898381704826688,1.169966642511215,0.1152658247210702,0.9128296448844976,0.1418711729056472,1.054700817790145,0.2833975394058762,0.2967234943048248,0.0133259548989486,0.1028343749889047,0.1091876856264491,0.0063533106375444,0.3628626247231719,0.3679778909393685,12.660202423672525,1.0824847901018588,1.1024406496608918,18.719955819524984,0.1,0.0872093023255813,0.0872093023255814,0.1,True,0.1,True,True,0.9999999999999988,240,240,241,0.7333149937912822,122.26953125,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-e11033124dff016fdbb8,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-8d2ef8b298b4,g-c45ecbe0242c6377,v2-S1-b003-g-c45ecbe0242c6377,S1,D3,7,1.630088714928206,0.0234375,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,1 - P_feas(theta),MECHANISTIC_CAPACITY_CONTROL,3,COBYLA,240,2207,phase2-p2-c4b0a1805ca681baa5bf,1.1898381704826688,selected_p2_then_append_zero_gamma3_beta3,"[5.964042384466705, 4.0387473888995995, 0.0, 2.6752305759335706, 0.15211036998018967, 0.0]","[6.200980688248972, 3.972032573154686, -0.26745816356410146, 2.7282312383681298, 0.102595877231393, 0.06797905865176368]","[6.200980688248972, 3.972032573154686, -0.26745816356410146, 2.7282312383681298, 0.102595877231393, 0.06797905865176368]",0.7166024605941238,0.7040076945672307,0.0125947660268931,0.7040076945672307,0.7040076945672307,1.1898381704826688,1.194788870457327,0.1189322399588596,0.9189718882190844,0.1568847422793832,1.0758566304984676,0.2833975394058762,0.2959923054327694,0.0125947660268931,0.1028343749889047,0.1060525888604287,0.0032182138715239,0.3628626247231719,0.3582950871150843,12.62900503179816,1.0824847901018588,1.1013691362860507,18.76446744727017,0.1,0.0872093023255813,0.0872093023255814,0.1,True,0.1,True,True,1.0,240,240,241,0.7314806720241904,122.26953125,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-c31331b9ca8d2f87b22d,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-8d2ef8b298b4,g-c45ecbe0242c6377,v2-S1-b003-g-c45ecbe0242c6377,S1,D3,7,1.630088714928206,0.0234375,O3,CVAR_ENERGY,exact_weighted_lowest_energy_CVaR_alpha_0.10,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,COBYLA,240,2207,phase2-p2-c4b0a1805ca681baa5bf,1.1898381704826688,selected_p2_then_append_zero_gamma3_beta3,"[5.964042384466705, 4.0387473888995995, 0.0, 2.6752305759335706, 0.15211036998018967, 0.0]","[5.964042384466705, 4.0387473888995995, 0.5, 2.6752305759335706, 0.15211036998018967, 0.0]","[5.964042384466705, 4.0387473888995995, 0.0, 2.6752305759335706, 0.15211036998018967, 0.0]",0.0872093023255813,0.0872093023255813,0.0,0.0872093023255813,0.0872093023255813,1.1898381704826688,1.1898381704826688,0.1161469923765617,0.9308006946318466,0.1428904834742607,1.0736911781061074,0.2833975394058762,0.2833975394058762,0.0,0.1028343749889047,0.1028343749889047,0.0,0.3628626247231719,0.3628626247231719,12.09162834798405,1.0824847901018588,1.0824847901018588,18.74658991436719,0.1,0.0872093023255813,0.0872093023255814,0.1,True,0.1,True,True,0.9999999999999992,30,30,31,0.0726346261799335,122.26953125,0,Return from COBYLA because the trust region radius reaches its lower bound.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-d516e41f667912bd879f,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-628efc62dabb,g-e23fad4558949e26,v2-S1-b004-g-e23fad4558949e26,S1,D1,7,2.1072099696478683,0.0078125,O0,MEAN_ENERGY,E_theta[H_C],STANDARD_BASELINE,3,COBYLA,240,2207,phase2-p2-29b004e249576de4cdac,1.634467823105773,selected_p2_then_append_zero_gamma3_beta3,"[3.6978957880608223, 6.681448569024453, 0.0, 2.5034838863027025, -0.43350587372586324, 0.0]","[5.470161311558111, 6.549663252847681, 1.3391213464735912, 2.5467682279256163, -0.27270698357664974, -0.18104357640022914]","[5.470161311558111, 6.549663252847681, 1.3391213464735912, 2.5467682279256163, -0.27270698357664974, -0.18104357640022914]",1.634467823105773,1.3011478758567436,0.3333199472490293,1.3011478758567436,1.3011478758567436,1.634467823105773,1.3011478758567436,0.0492622242014398,0.8714743755396861,0.3804112761156177,1.251885651655304,0.0416657660709161,0.1030591232989729,0.0613933572280567,0.0416657660709161,0.1030591232989729,0.0613933572280567,1.0,1.0,13.19156778226854,0.726989340864458,1.120296413342129,17.0,0.1,0.0988372093023255,0.0988372093023255,0.1,True,0.1,True,True,1.000000000000001,240,240,241,0.729176864027977,122.33203125,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-6e4f6275adfa02ebddf9,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-628efc62dabb,g-e23fad4558949e26,v2-S1-b004-g-e23fad4558949e26,S1,D1,7,2.1072099696478683,0.0078125,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,1 - P_feas(theta),MECHANISTIC_CAPACITY_CONTROL,3,COBYLA,240,2207,phase2-p2-29b004e249576de4cdac,1.634467823105773,selected_p2_then_append_zero_gamma3_beta3,"[3.6978957880608223, 6.681448569024453, 0.0, 2.5034838863027025, -0.43350587372586324, 0.0]","[4.7850347965119315, 6.1554565529399925, 0.2690466836536711, 2.696961282969427, -0.19567726250244666, -0.13595101410371382]","[4.7850347965119315, 6.1554565529399925, 0.2690466836536711, 2.696961282969427, -0.19567726250244666, -0.13595101410371382]",0.9583342339290838,0.9096299963013011,0.0487042376277826,0.9096299963013011,0.9096299963013011,1.634467823105773,1.6024037493367114,0.0614533978782906,0.9186248135798798,0.622325537878541,1.5409503514584206,0.0416657660709161,0.0903700036986988,0.0487042376277826,0.0416657660709161,0.0903700036986988,0.0487042376277826,1.0,1.0,11.567360473433451,0.726989340864458,1.0632342697035202,17.0,0.1,0.1935330783264632,1.082179944453148,0.0903700036986988,False,0.0096299963013011,True,True,0.9999999999999996,240,240,241,0.7125011198222637,122.33203125,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-a175d637d6bcf82e44df,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-628efc62dabb,g-e23fad4558949e26,v2-S1-b004-g-e23fad4558949e26,S1,D1,7,2.1072099696478683,0.0078125,O3,CVAR_ENERGY,exact_weighted_lowest_energy_CVaR_alpha_0.10,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,COBYLA,240,2207,phase2-p2-29b004e249576de4cdac,1.634467823105773,selected_p2_then_append_zero_gamma3_beta3,"[3.6978957880608223, 6.681448569024453, 0.0, 2.5034838863027025, -0.43350587372586324, 0.0]","[4.869121569577587, 6.109013834184803, 0.3190544064756271, 2.697149445805936, -0.2029687076820359, -0.13426861601636214]","[4.869121569577587, 6.109013834184803, 0.3190544064756271, 2.697149445805936, -0.2029687076820359, -0.13426861601636214]",0.6724626607498572,0.1771831939938552,0.495279466756002,0.1771831939938552,0.1771831939938552,1.634467823105773,1.5908511757895765,0.0609132296999812,0.9188957621646452,0.6110421839249502,1.5299379460895954,0.0416657660709161,0.092032687903113,0.0503669218321968,0.0416657660709161,0.092032687903113,0.0503669218321968,1.0,1.0,11.78018405159847,0.726989340864458,1.071152075847447,17.0,0.1,0.1771831939938552,1.082179944453148,0.0920326879031131,False,0.0079673120968868,True,True,0.9999999999999988,240,240,241,0.8227132735773921,122.33203125,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-8af9fad8561bb5cdf6aa,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-10d8be977e09,g-e23fad4558949e26,v2-S1-b004-g-e23fad4558949e26,S1,D2,7,1.806179973983887,0.015625,O0,MEAN_ENERGY,E_theta[H_C],STANDARD_BASELINE,3,COBYLA,240,1103,phase2-p2-3f9fb4b152d420d7f668,1.4712982695639367,selected_p2_then_append_zero_gamma3_beta3,"[1.3274480884702833, 4.784020937090268, 0.0, 2.634943285788205, 0.15686159834656305, 0.0]","[1.3301688749050322, 4.792088835317407, 0.0006326461849089035, 2.634857754249267, 0.15716770011120834, -0.000946109227106364]","[1.3301688749050322, 4.792088835317407, 0.0006326461849089035, 2.634857754249267, 0.15716770011120834, -0.000946109227106364]",1.4712982695639367,1.4712789064381888,1.936312574790655e-05,1.4712789064381888,1.4712789064381888,1.4712982695639367,1.4712789064381888,0.0640692983143462,1.1447396159255394,0.2624699921983034,1.4072096081238428,0.1120233197352903,0.1120371733749584,1.3853639668076624e-05,0.0516567814468124,0.0516727161435485,1.593469673603215e-05,0.4611252511430369,0.4612104588770173,7.170379095997339,0.8554884125304569,0.8555421173062188,14.693947705614914,0.1,0.0838160708885033,0.0988372093023255,0.1,True,0.0483272838564514,True,True,0.9999999999999998,139,139,140,0.3929883670061826,122.3125,0,Return from COBYLA because the trust region radius reaches its lower bound.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-b068df43acbba4aace2e,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-10d8be977e09,g-e23fad4558949e26,v2-S1-b004-g-e23fad4558949e26,S1,D2,7,1.806179973983887,0.015625,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,1 - P_feas(theta),MECHANISTIC_CAPACITY_CONTROL,3,COBYLA,240,1103,phase2-p2-3f9fb4b152d420d7f668,1.4712982695639367,selected_p2_then_append_zero_gamma3_beta3,"[1.3274480884702833, 4.784020937090268, 0.0, 2.634943285788205, 0.15686159834656305, 0.0]","[1.2286788932160213, 4.860903338582261, -0.025145685199342297, 2.6762301190948734, 0.21968894517252124, -0.0326489394784493]","[1.2286788932160213, 4.860903338582261, -0.025145685199342297, 2.6762301190948734, 0.21968894517252124, -0.0326489394784493]",0.8879766802647097,0.8837010610194324,0.0042756192452773,0.8837010610194324,0.8837010610194324,1.4712982695639367,1.4869856509051105,0.0669524141275592,1.1567407319252987,0.2632925048522525,1.4200332367775512,0.1120233197352903,0.1162989389805676,0.0042756192452772,0.0516567814468124,0.0556040277363647,0.0039472462895522,0.4611252511430369,0.4781129408726216,7.443132094756327,0.8554884125304569,0.8717557265714359,14.609435295636894,0.1,0.0826732477510567,0.0988372093023255,0.1,True,0.0443959722636352,True,True,0.9999999999999992,240,240,241,0.6877023987472057,122.34765625,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-d32010bc44ee1f1ebcb9,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-10d8be977e09,g-e23fad4558949e26,v2-S1-b004-g-e23fad4558949e26,S1,D2,7,1.806179973983887,0.015625,O3,CVAR_ENERGY,exact_weighted_lowest_energy_CVaR_alpha_0.10,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,COBYLA,240,1103,phase2-p2-3f9fb4b152d420d7f668,1.4712982695639367,selected_p2_then_append_zero_gamma3_beta3,"[1.3274480884702833, 4.784020937090268, 0.0, 2.634943285788205, 0.15686159834656305, 0.0]","[1.1520638464717525, 4.927674090434785, -0.010584900488204808, 2.6896620850729414, 0.20984549827047866, -0.012228122398174225]","[1.1520638464717525, 4.927674090434785, -0.010584900488204808, 2.6896620850729414, 0.20984549827047866, -0.012228122398174225]",0.083820703067787,0.0825250474430675,0.0012956556247195,0.0825250474430675,0.0825250474430675,1.4712982695639367,1.5050281176302671,0.0680744195214728,1.1694033139839002,0.2675503841248939,1.436953698108794,0.1120233197352903,0.115326807875375,0.0033034881400847,0.0516567814468124,0.0561138367958477,0.0044570553490352,0.4611252511430369,0.4865636865323259,7.380915704024004,0.8554884125304569,0.8681102453643023,14.56718156733837,0.1,0.0825250474430675,0.0988372093023255,0.1,True,0.0438861632041522,True,True,1.0,240,240,241,0.7035417640581727,122.34765625,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-81b17689391eb1fc504d,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-a4fc95665697,g-e23fad4558949e26,v2-S1-b004-g-e23fad4558949e26,S1,D3,7,1.630088714928206,0.0234375,O0,MEAN_ENERGY,E_theta[H_C],STANDARD_BASELINE,3,COBYLA,240,1103,phase2-p2-fb5b90d66acd423fb78a,1.1044755514807827,selected_p2_then_append_zero_gamma3_beta3,"[1.6873370835080423, 5.167056936120967, 0.0, 3.1359636159056428, -0.4527515838623918, 0.0]","[1.548634798525341, 5.034583471844318, 0.5333849611900823, 3.1219555466332363, -0.2903938133943054, -0.2104039507305355]","[1.548634798525341, 5.034583471844318, 0.5333849611900823, 3.1219555466332363, -0.2903938133943054, -0.2104039507305355]",1.1044755514807827,1.015129591113901,0.0893459603668815,1.015129591113901,1.015129591113901,1.1044755514807827,1.015129591113901,0.0682763180227633,0.8540484949578548,0.0928047781332828,0.9468532730911376,0.2530394421711767,0.3051217010661973,0.0520822588950206,0.0682211682474157,0.0854877231974985,0.0172665549500827,0.2696068552082302,0.2801758213158087,13.018525912157754,1.0332769364289531,1.1145618118467184,13.221236877588185,0.1,0.0598270089305234,0.0697674418604651,0.1,True,0.0145122768025014,True,True,0.9999999999999996,240,240,241,0.734566668048501,122.5078125,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-3dfe04219a50d593e8a8,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-a4fc95665697,g-e23fad4558949e26,v2-S1-b004-g-e23fad4558949e26,S1,D3,7,1.630088714928206,0.0234375,O2,EXACT_FEASIBILITY_CAPACITY_CONTROL,1 - P_feas(theta),MECHANISTIC_CAPACITY_CONTROL,3,COBYLA,240,1103,phase2-p2-fb5b90d66acd423fb78a,1.1044755514807827,selected_p2_then_append_zero_gamma3_beta3,"[1.6873370835080423, 5.167056936120967, 0.0, 3.1359636159056428, -0.4527515838623918, 0.0]","[1.6360318709724557, 4.861275551926928, 0.2963221611044487, 3.2016886543556065, -0.3427979157146479, -0.14664687630118942]","[1.6360318709724557, 4.861275551926928, 0.2963221611044487, 3.2016886543556065, -0.3427979157146479, -0.14664687630118942]",0.7469605578288233,0.6997851551026805,0.0471754027261428,0.6997851551026805,0.6997851551026805,1.1044755514807827,1.068070239043822,0.0729149368861979,0.8646643724056027,0.1304909297520213,0.995155302157624,0.2530394421711767,0.3002148448973195,0.0471754027261428,0.0682211682474157,0.0996096606173943,0.0313884923699786,0.2696068552082302,0.3317945874777219,12.809166715618966,1.0332769364289531,1.107520878177203,12.958977923858978,0.1,0.0581849231840238,0.0697674418604651,0.1,True,0.0003903393826054,True,True,0.999999999999998,240,240,241,0.7520339023321867,122.5078125,3,Return from COBYLA because the objective function has been evaluated MAXFUN times.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
phase2-p3-508a8e49e584b2f99349,PREREGISTERED_HELDOUT_OBJECTIVE_CONFIRMATION,task-v2-a4fc95665697,g-e23fad4558949e26,v2-S1-b004-g-e23fad4558949e26,S1,D3,7,1.630088714928206,0.0234375,O3,CVAR_ENERGY,exact_weighted_lowest_energy_CVaR_alpha_0.10,TAIL_FOCUSED_ROUTING_OBJECTIVE,3,COBYLA,240,1103,phase2-p2-fb5b90d66acd423fb78a,1.1044755514807827,selected_p2_then_append_zero_gamma3_beta3,"[1.6873370835080423, 5.167056936120967, 0.0, 3.1359636159056428, -0.4527515838623918, 0.0]","[1.4273993542831147, 4.897991981114501, 0.10827441338338724, 3.2736992682809722, -0.3486395405327003, -0.11693662931402067]","[1.4273993542831147, 4.897991981114501, 0.10827441338338724, 3.2736992682809722, -0.3486395405327003, -0.11693662931402067]",0.0618347478782074,0.0581395348837209,0.0036952129944865,0.0581395348837209,0.0581395348837209,1.1044755514807827,1.1855988473212389,0.0771694285347878,0.91933002360393,0.1890993951825207,1.108429418786451,0.2530394421711767,0.262429174684395,0.0093897325132183,0.0682211682474157,0.1011885757880961,0.0329674075406803,0.2696068552082302,0.3855843235028592,11.196978119867522,1.0332769364289531,1.0491008295499804,12.65089789994632,0.1,0.0581395348837209,0.0581395348837209,0.1,True,0.1,True,True,1.0,78,78,79,0.2295256797224283,122.5078125,0,Return from COBYLA because the trust region radius reaches its lower bound.,True,SUCCESS,,True,0e87433b5b33ad10b58affe40162e1cbdbcd4bcb5ec45d9bd38c6222a5549a2f,normalized_mean_energy_H_C,False
